"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.998967248E0,1.720718741E0,1.200383186E0,-9.707028866E-1,2.311721626E0
3.008948133E0,1.668843150E0,1.224977493E0,-9.461863041E-1,2.276153738E0
3.018958498E0,1.587385654E0,1.249749184E0,-9.449761510E-1,2.230391482E0
3.028959904E0,1.489867449E0,1.274681091E0,-9.648801088E-1,2.185294150E0
3.038988810E0,1.365500450E0,1.299433708E0,-1.018352509E0,2.142466166E0
3.048960165E0,1.227604747E0,1.224433899E0,-1.103409052E0,2.055179633E0
3.058959383E0,5.408521891E-1,1.249392509E0,-1.741328239E0,2.210368017E0
3.068958342E0,3.870329857E-1,1.294211388E0,-1.865910172E0,2.303562115E0
3.078959123E0,2.676117420E-1,1.318883896E0,-1.937504053E0,2.359023682E0
3.088958862E0,1.500003338E-1,1.243644714E0,-2.013753414E0,2.371572282E0
3.098971102E0,2.929008007E-2,1.268174171E0,-2.093798876E0,2.448084429E0
3.108972144E0,-7.718670368E-2,1.292118073E0,-2.159982920E0,2.518144776E0
3.118969279E0,-1.627470255E-1,1.312423706E0,-2.199275970E0,2.566273051E0
3.128969019E0,-2.370389700E-1,1.332407951E0,-2.247897387E0,2.623840903E0
3.139003133E0,-2.959891558E-1,1.252335548E0,-2.822325945E0,3.101850681E0
3.148967977E0,-3.458890915E-1,1.271876335E0,-2.818189383E0,3.111189495E0
3.159082560E0,-3.679003716E-1,1.291028976E0,-2.817667961E0,3.121115064E0
3.168960737E0,-3.798531294E-1,1.309806824E0,-2.820001125E0,3.132457288E0
3.178993758E0,-3.781039715E-1,1.328267097E0,-2.830002546E0,3.148995158E0
3.188960217E0,-3.640182018E-1,1.246696472E0,-2.851714611E0,3.133534357E0
3.198967196E0,-3.345590830E-1,1.264975548E0,-2.863523483E0,3.148310603E0
3.208967977E0,-2.916700840E-1,1.284849167E0,-2.853982210E0,3.143425405E0
3.218969019E0,-2.388083935E-1,1.305061340E0,-2.833615065E0,3.128831872E0
