"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.447541621E0	-1.768397927E0	-3.325257063E0	-6.879425049E-1	3.828554643E0
1.452567298E0	-1.784786820E0	-3.235624075E0	-4.151639938E-1	3.718479298E0
1.457592975E0	-1.904143095E0	-3.159796476E0	-2.743520737E-1	3.699370725E0
1.462618652E0	-2.096586943E0	-3.046419382E0	-1.748523712E-1	3.702285944E0
1.467644329E0	-2.397861958E0	-2.925467014E0	-5.032825470E-2	3.782939618E0
1.472670007E0	-2.775564671E0	-2.859911442E0	5.532455444E-2	3.985713675E0
1.477695684E0	-3.186373949E0	-2.893110752E0	1.214313507E-2	4.303860618E0
1.482721361E0	-3.695474625E0	-2.933799505E0	-5.141162872E-2	4.718723916E0
1.487747038E0	-3.995645761E0	-3.076653481E0	-5.998764038E-1	5.078467622E0
1.492772715E0	-4.159110069E0	-3.099691391E0	-1.198001862E0	5.323672769E0
1.497798392E0	-4.199260712E0	-2.972292662E0	-1.650170326E0	5.402904432E0
1.502824069E0	-4.176037312E0	-2.755040646E0	-2.043087959E0	5.404048945E0
1.507849746E0	-4.086945057E0	-2.527527571E0	-2.463274956E0	5.399929539E0
1.512875423E0	-3.839426994E0	-2.288292885E0	-2.910951138E0	5.333959177E0
1.517901100E0	-3.461006165E0	-2.021668434E0	-3.357590675E0	5.228682633E0
1.522926777E0	-2.989306211E0	-1.731252313E0	-3.741187572E0	5.092118483E0
1.527952454E0	-2.553343773E0	-1.440012217E0	-4.061935425E0	5.009243356E0
1.532978132E0	-2.205848455E0	-1.104293704E0	-4.233881950E0	4.900100852E0
1.538003809E0	-1.970503211E0	-7.808118463E-1	-4.257282257E0	4.755733620E0
1.543029486E0	-1.870767951E0	-5.505678654E-1	-4.227983475E0	4.656043596E0
1.548055163E0	-1.791332722E0	-4.035431147E-1	-4.160415649E0	4.547612378E0
1.553080840E0	-1.688843250E0	-3.010790348E-1	-4.049846649E0	4.398192582E0
1.558106517E0	-1.529655695E0	-2.427756786E-1	-3.867631912E0	4.166216891E0
